times,Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_675,Triplet_Variability_500,Triplet_Variability_440,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,day,hour
2019-04-27 10:00:15,117,117.41684,0.020541,0.0398,0.050302,0.073785,0.12354200000000001,0.14760299999999998,0.18304600000000001,0.195439,2.681501,0.00022200000000000003,0.000681,0.0008539999999999999,0.001306,0.002866,0.003007,0.004274,0.006929,0.045392,1.6075139999999999,1.412868,1.641678,1.6310639999999998,1.108744,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,81.608698,6.565314999999999,19.0,254.751355,0.134,02:05:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190427,10:00:15
2019-05-27 10:46:44,147,147.44912,0.007198,0.014112000000000001,0.016363,0.020161000000000002,0.030943000000000002,0.037564,0.050354,0.047202999999999995,0.790852,0.001018,0.000973,0.001255,0.001109,0.001,0.001086,0.000867,0.000553,0.007905,1.2412459999999998,1.7552150000000002,1.452927,1.163001,0.9529850000000001,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,75.345314,3.898073,11.6,254.48904500000003,0.129984,31:05:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190527,10:46:44
2019-06-26 10:58:07,177,177.457025,0.017551,0.025637,0.028808999999999998,0.034348000000000004,0.051081,0.059873,0.077818,0.07827200000000001,1.8288400000000002,0.000315,0.0005269999999999999,0.000752,0.000258,0.000571,0.0005780000000000001,0.001048,0.0014470000000000002,0.021409,1.10369,1.519217,1.305975,1.0466739999999999,1.082832,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,75.334078,3.895239,16.2,259.445081,0.130492,30:06:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190626,10:58:07
2019-07-11 10:57:29,192,192.45658600000002,0.011156999999999999,0.021377,0.025668,0.034878,0.055959,0.06811299999999999,0.090187,0.094861,0.799579,0.000337,0.00015900000000000002,0.000383,0.000294,0.0008730000000000001,0.000651,0.001222,0.001418,0.008878,1.45182,1.7191189999999998,1.56989,1.4174200000000001,1.319836,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,75.30816999999999,3.888723,9.6,264.71725,0.138992,15:07:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190711,10:57:29
2019-07-26 10:24:33,207,207.43371499999998,0.015497,0.028902999999999998,0.034806000000000004,0.048131,0.079678,0.09828300000000001,0.126885,0.140429,1.35243,0.0008150000000000001,0.000657,0.000786,0.001026,0.001175,0.001188,0.001898,0.00037200000000000004,0.020967,1.544556,1.672225,1.674416,1.506362,1.401584,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,80.838892,6.057852,11.7,268.60821699999997,0.143582,30:07:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190726,10:24:33
2019-08-10 10:15:34,222,222.427477,0.023781999999999998,0.036198,0.042262,0.055823000000000005,0.089287,0.10802,0.13933399999999999,0.153594,1.873641,0.00038700000000000003,0.00043799999999999997,0.00043200000000000004,0.000146,0.000439,0.000373,0.001102,0.003403,0.023924,1.402104,1.601469,1.550402,1.361951,1.38363,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,80.746076,6.0018199999999995,13.8,272.07743,0.14696700000000001,14:08:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190810,10:15:34
2019-08-15 10:08:50,227,227.42280099999996,0.006228,0.015621000000000001,0.019944,0.029331,0.049712,0.06031,0.078336,0.080072,0.874798,0.000319,0.000628,0.000814,0.000146,0.000392,0.0004,0.0009630000000000001,0.000426,0.015972999999999998,1.649199,1.6368559999999999,1.7018099999999998,1.6582919999999999,1.138566,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,81.34881999999999,6.384958,12.8,273.233233,0.148095,19:08:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190815,10:08:50
2019-08-25 10:06:30,237,237.42118100000002,0.006231,0.017089,0.022158,0.032999,0.057277,0.07043200000000001,0.090922,0.09551,1.180685,0.000563,0.000404,0.000524,0.000736,0.000281,0.0008320000000000001,0.0011099999999999999,0.003703,0.014868000000000001,1.7224720000000002,1.661114,1.787812,1.724623,1.212377,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,79.935794,5.552823,11.6,276.131919,0.152034,29:08:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190825,10:06:30
2019-09-14 10:01:02,257,257.41738399999997,0.062899,0.11866600000000001,0.147108,0.21363200000000002,0.34629699999999997,0.416441,0.510463,0.560474,2.1062060000000002,0.000333,0.000698,0.0006889999999999999,0.001266,0.001693,0.002575,0.002432,0.005272,0.018043,1.544676,1.3926399999999999,1.572541,1.5532549999999998,1.162752,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,76.657598,4.260503,18.0,281.881637,0.159774,18:09:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190914,10:01:02
2019-09-24 10:07:34,267,267.421921,0.028710000000000003,0.075398,0.095529,0.140494,0.22629000000000002,0.267728,0.324126,0.345918,1.663952,0.000412,0.000933,0.000977,0.001193,0.0012640000000000001,0.001691,0.002365,0.003002,0.019527000000000003,1.5322930000000001,1.29015,1.525085,1.563588,1.009724,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,72.80651999999999,3.349709,14.2,282.656744,0.159058,27:09:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20190924,10:07:34
2019-10-14 10:00:28,287,287.416991,0.031293,0.067642,0.082704,0.11814100000000001,0.202,0.251544,0.325533,0.362829,1.961489,0.0017519999999999999,0.002566,0.005014,0.010639000000000001,0.019969,0.023134000000000002,0.021194,0.017082,0.040279,1.654752,1.7142169999999999,1.774154,1.623499,1.436862,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,70.153448,2.9243069999999998,21.5,283.946143,0.157058,18:10:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20191014,10:00:28
2019-11-03 10:04:09,307,307.419549,0.028917,0.054436,0.055376,0.066476,0.102528,0.121698,,,,0.00035800000000000003,0.001163,0.00048600000000000005,0.000547,0.00035499999999999996,0.000727,,,,1.1904629999999998,1.345841,1.42205,1.126391,,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,66.399129,2.485496,25.5,280.729173,0.160132,07:11:2019,6,1.641,1.0203,0.8698,0.6758,0.5009,0.441,,,,20191103,10:04:09
2019-11-13 10:00:48,317,317.41722200000004,0.013706999999999999,0.038431,0.042542,0.052426,0.088285,0.105458,0.13831500000000002,0.148668,2.655553,0.000491,0.000399,0.000763,0.000298,0.000254,0.00031099999999999997,0.000242,0.000352,0.014191999999999998,1.386136,1.6186200000000002,1.655736,1.335793,1.359739,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,66.430847,2.488613,23.4,279.05364,0.161745,16:11:2019,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20191113,10:00:48
2020-01-07 10:22:46,7,7.4324770000000004,0.020937,0.048025,0.055808,0.072626,0.12351300000000001,0.14954,0.20108499999999999,0.212101,3.0745299999999998,0.00041,0.000522,0.0008820000000000001,0.0010869999999999999,0.002497,0.0016699999999999998,0.002529,0.002786,0.029363999999999998,1.4905959999999998,1.757466,1.706531,1.4498229999999999,1.392579,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,65.141651,2.3684439999999998,23.8,266.53221099999996,0.14215,11:01:2020,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20200107,10:22:46
2020-01-22 10:02:48,22,22.418611,0.037852,0.097097,0.12288800000000001,0.175815,0.263763,0.299423,0.34788600000000003,0.356162,2.478434,0.001419,0.002566,0.002478,0.004067,0.003432,0.004012,0.002926,0.003507,0.005111999999999999,1.3256569999999999,0.9945120000000001,1.266473,1.383094,0.692693,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,71.555581,3.134032,21.0,264.81338999999997,0.138464,25:01:2020,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20200122,10:02:48
2020-01-27 10:34:06,27,27.440346999999996,0.026429,0.07068200000000001,0.086711,0.11740999999999999,0.179449,0.204619,0.24939699999999998,0.249796,2.089474,0.0005690000000000001,0.0022600000000000003,0.002816,0.002365,0.0022789999999999998,0.0037170000000000003,0.002008,0.001289,0.011892,1.290058,1.186468,1.3219379999999998,1.320964,0.807327,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,65.143293,2.368589,20.8,264.34064900000004,0.13877799999999998,30:01:2020,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20200127,10:34:06
2020-02-16 10:11:46,47,47.424838,0.05285599999999999,0.090941,0.10658,0.141824,0.21715399999999999,0.253708,0.308714,0.33666399999999996,3.4782290000000002,0.003796,0.005835,0.0067,0.008941,0.010062,0.012005,0.008270999999999999,0.009198,0.03664,1.296965,1.265031,1.3732520000000001,1.293771,1.108434,lev15,812,Itajuba,-22.41325,-45.452389000000004,856.0,72.487874,3.2918870000000005,22.5,262.321577,0.140147,19:02:2020,9,1.641,1.0203,0.8698,0.6758,0.5009,0.441,0.3792,0.3406,0.9371,20200216,10:11:46
